pdf_url,movie_name_script_slug_conventioned,movie_name_imsdb_conventioned,full_url_imsdb,_merge_imsdb_scriptslug,movie_name_conventioned,movie_name_imsdb_error,error,movie_name_imsdb_conventioned_error,scrapping_url,scrapping_url_extension
,,Diner,https://imsdb.com//scripts//Diner.html,right_only,Diner,,,,https://imsdb.com//scripts//Diner.html,html
https://assets.scriptslug.com/live/pdf/scripts/dinner-for-schmucks-2010.pdf?v=1729114896,Dinner For Schmucks,,,left_only,Dinner For Schmucks,,,,https://assets.scriptslug.com/live/pdf/scripts/dinner-for-schmucks-2010.pdf?v=1729114896,pdf
https://assets.scriptslug.com/live/pdf/scripts/dirty-girl-2010.pdf?v=1729114896,Dirty Girl,,,left_only,Dirty Girl,,,,https://assets.scriptslug.com/live/pdf/scripts/dirty-girl-2010.pdf?v=1729114896,pdf
https://assets.scriptslug.com/live/pdf/scripts/dirty-harry-1971.pdf?v=1729114896,Dirty Harry,,,left_only,Dirty Harry,,,,https://assets.scriptslug.com/live/pdf/scripts/dirty-harry-1971.pdf?v=1729114896,pdf
https://assets.scriptslug.com/live/pdf/scripts/disclosure-1994.pdf?v=1729114896,Disclosure,,,left_only,Disclosure,,,,https://assets.scriptslug.com/live/pdf/scripts/disclosure-1994.pdf?v=1729114896,pdf
https://assets.scriptslug.com/live/pdf/scripts/disobedience-2018.pdf?v=1729114896,Disobedience,,,left_only,Disobedience,,,,https://assets.scriptslug.com/live/pdf/scripts/disobedience-2018.pdf?v=1729114896,pdf
https://assets.scriptslug.com/live/pdf/scripts/disorderlies-1987.pdf?v=1729114896,Disorderlies,,,left_only,Disorderlies,,,,https://assets.scriptslug.com/live/pdf/scripts/disorderlies-1987.pdf?v=1729114896,pdf
,,Disturbia,https://imsdb.com//scripts//Disturbia.html,right_only,Disturbia,,,,https://imsdb.com//scripts//Disturbia.html,html
https://assets.scriptslug.com/live/pdf/scripts/django-unchained-2012.pdf?v=1729114896,Django Unchained,Django Unchained,https://imsdb.com//scripts//Django-Unchained.html,both,Django Unchained,,,,https://assets.scriptslug.com/live/pdf/scripts/django-unchained-2012.pdf?v=1729114896,pdf
https://assets.scriptslug.com/live/pdf/scripts/do-the-right-thing-1989.pdf?v=1729114896,Do The Right Thing,Do The Right Thing,https://imsdb.com//scripts//Do-The-Right-Thing.html,both,Do The Right Thing,,,,https://assets.scriptslug.com/live/pdf/scripts/do-the-right-thing-1989.pdf?v=1729114896,pdf
https://assets.scriptslug.com/live/pdf/scripts/doctor-sleep-2019.pdf?v=1729114897,Doctor Sleep,,,left_only,Doctor Sleep,,,,https://assets.scriptslug.com/live/pdf/scripts/doctor-sleep-2019.pdf?v=1729114897,pdf
https://assets.scriptslug.com/live/pdf/scripts/doctor-zhivago-1965.pdf?v=1729114897,Doctor Zhivago,,,left_only,Doctor Zhivago,,,,https://assets.scriptslug.com/live/pdf/scripts/doctor-zhivago-1965.pdf?v=1729114897,pdf
,,Dog Day Afternoon,https://imsdb.com//scripts//Dog-Day-Afternoon.html,right_only,Dog Day Afternoon,,,,https://imsdb.com//scripts//Dog-Day-Afternoon.html,html
https://assets.scriptslug.com/live/pdf/scripts/dogma-1999.pdf?v=1729114897,Dogma,Dogma,https://imsdb.com//scripts//Dogma.html,both,Dogma,,,,https://assets.scriptslug.com/live/pdf/scripts/dogma-1999.pdf?v=1729114897,pdf
https://assets.scriptslug.com/live/pdf/scripts/dolemite-is-my-name-2019.pdf?v=1729114897,Dolemite Is My Name,,,left_only,Dolemite Is My Name,,,,https://assets.scriptslug.com/live/pdf/scripts/dolemite-is-my-name-2019.pdf?v=1729114897,pdf
https://assets.scriptslug.com/live/pdf/scripts/dominion-2005.pdf?v=1729114897,Dominion,,,left_only,Dominion,,,,https://assets.scriptslug.com/live/pdf/scripts/dominion-2005.pdf?v=1729114897,pdf
https://assets.scriptslug.com/live/pdf/scripts/donnie-brasco-1997.pdf?v=1729114897,Donnie Brasco,Donnie Brasco,https://imsdb.com//scripts//Donnie-Brasco.html,both,Donnie Brasco,,,,https://assets.scriptslug.com/live/pdf/scripts/donnie-brasco-1997.pdf?v=1729114897,pdf
https://assets.scriptslug.com/live/pdf/scripts/donnie-darko-2001.pdf?v=1729114897,Donnie Darko,Donnie Darko,https://imsdb.com//scripts//Donnie-Darko.html,both,Donnie Darko,Donnie Darko,"Webstatus : 404
",Donnie Darko,https://assets.scriptslug.com/live/pdf/scripts/donnie-darko-2001.pdf?v=1729114897,pdf
https://assets.scriptslug.com/live/pdf/scripts/dont-look-now-1973.pdf?v=1729114897,Dont Look Now,,,left_only,Dont Look Now,,,,https://assets.scriptslug.com/live/pdf/scripts/dont-look-now-1973.pdf?v=1729114897,pdf
https://assets.scriptslug.com/live/pdf/scripts/dont-look-up-2021.pdf?v=1729114898,Dont Look Up,,,left_only,Dont Look Up,,,,https://assets.scriptslug.com/live/pdf/scripts/dont-look-up-2021.pdf?v=1729114898,pdf
https://assets.scriptslug.com/live/pdf/scripts/dont-worry-darling-2022.pdf?v=1729114898,Dont Worry Darling,,,left_only,Dont Worry Darling,,,,https://assets.scriptslug.com/live/pdf/scripts/dont-worry-darling-2022.pdf?v=1729114898,pdf
https://assets.scriptslug.com/live/pdf/scripts/doom-2005.pdf?v=1729114898,Doom,,,left_only,Doom,,,,https://assets.scriptslug.com/live/pdf/scripts/doom-2005.pdf?v=1729114898,pdf
https://assets.scriptslug.com/live/pdf/scripts/dope-2015.pdf?v=1729114898,Dope,,,left_only,Dope,,,,https://assets.scriptslug.com/live/pdf/scripts/dope-2015.pdf?v=1729114898,pdf
,,Double Indemnity,https://imsdb.com//scripts//Double-Indemnity.html,right_only,Double Indemnity,,,,https://imsdb.com//scripts//Double-Indemnity.html,html
https://assets.scriptslug.com/live/pdf/scripts/doubt-2008.pdf?v=1729114898,Doubt,,,left_only,Doubt,,,,https://assets.scriptslug.com/live/pdf/scripts/doubt-2008.pdf?v=1729114898,pdf
https://assets.scriptslug.com/live/pdf/scripts/downhill-2020.pdf?v=1729114898,Downhill,,,left_only,Downhill,,,,https://assets.scriptslug.com/live/pdf/scripts/downhill-2020.pdf?v=1729114898,pdf
https://assets.scriptslug.com/live/pdf/scripts/downsizing-2017.pdf?v=1729114898,Downsizing,,,left_only,Downsizing,,,,https://assets.scriptslug.com/live/pdf/scripts/downsizing-2017.pdf?v=1729114898,pdf
https://assets.scriptslug.com/live/pdf/scripts/downton-abbey-2019.pdf?v=1729114898,Downton Abbey,,,left_only,Downton Abbey,,,,https://assets.scriptslug.com/live/pdf/scripts/downton-abbey-2019.pdf?v=1729114898,pdf
https://assets.scriptslug.com/live/pdf/scripts/dr-horribles-sing-along-blog-2008.pdf?v=1729114898,Dr Horribles Sing Along Blog,,,left_only,Dr Horribles Sing Along Blog,,,,https://assets.scriptslug.com/live/pdf/scripts/dr-horribles-sing-along-blog-2008.pdf?v=1729114898,pdf
https://assets.scriptslug.com/live/pdf/scripts/dr-no-1962.pdf?v=1729114899,Dr No,,,left_only,Dr No,,,,https://assets.scriptslug.com/live/pdf/scripts/dr-no-1962.pdf?v=1729114899,pdf
https://assets.scriptslug.com/live/pdf/scripts/dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-1964.pdf?v=1729114899,Dr Strangelove Or How I Learned To Stop Worrying And Love The Bomb,,,left_only,Dr Strangelove Or How I Learned To Stop Worrying And Love The Bomb,,,,https://assets.scriptslug.com/live/pdf/scripts/dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-1964.pdf?v=1729114899,pdf
https://assets.scriptslug.com/live/pdf/scripts/drag-me-to-hell-2009.pdf?v=1729114899,Drag Me To Hell,Drag Me To Hell,https://imsdb.com//scripts//Drag-Me-to-Hell.html,both,Drag Me To Hell,,,,https://assets.scriptslug.com/live/pdf/scripts/drag-me-to-hell-2009.pdf?v=1729114899,pdf
https://assets.scriptslug.com/live/pdf/scripts/dragonheart-1996.pdf?v=1729114899,Dragonheart,,,left_only,Dragonheart,,,,https://assets.scriptslug.com/live/pdf/scripts/dragonheart-1996.pdf?v=1729114899,pdf
,,Dragonslayer,https://imsdb.com//scripts//Dragonslayer.html,right_only,Dragonslayer,,,,https://imsdb.com//scripts//Dragonslayer.html,html
https://assets.scriptslug.com/live/pdf/scripts/dream-scenario-2023.pdf?v=1729114899,Dream Scenario,Dream Scenario,https://imsdb.com//scripts//Dream-Scenario.html,both,Dream Scenario,,,,https://assets.scriptslug.com/live/pdf/scripts/dream-scenario-2023.pdf?v=1729114899,pdf
https://assets.scriptslug.com/live/pdf/scripts/dredd-2012.pdf?v=1729114899,Dredd,,,left_only,Dredd,,,,https://assets.scriptslug.com/live/pdf/scripts/dredd-2012.pdf?v=1729114899,pdf
https://assets.scriptslug.com/live/pdf/scripts/dressed-to-kill-1980.pdf?v=1729114899,Dressed To Kill,,,left_only,Dressed To Kill,,,,https://assets.scriptslug.com/live/pdf/scripts/dressed-to-kill-1980.pdf?v=1729114899,pdf
https://assets.scriptslug.com/live/pdf/scripts/drive-2011.pdf?v=1729114899,Drive,Drive,https://imsdb.com//scripts//Drive.html,both,Drive,,,,https://assets.scriptslug.com/live/pdf/scripts/drive-2011.pdf?v=1729114899,pdf
,,Drive Angry,https://imsdb.com//scripts//Drive-Angry.html,right_only,Drive Angry,,,,https://imsdb.com//scripts//Drive-Angry.html,html
https://assets.scriptslug.com/live/pdf/scripts/driving-miss-daisy-1989.pdf?v=1729114899,Driving Miss Daisy,,,left_only,Driving Miss Daisy,,,,https://assets.scriptslug.com/live/pdf/scripts/driving-miss-daisy-1989.pdf?v=1729114899,pdf
,,Drop Dead Gorgeous,https://imsdb.com//scripts//Drop-Dead-Gorgeous.html,right_only,Drop Dead Gorgeous,,,,https://imsdb.com//scripts//Drop-Dead-Gorgeous.html,html
,,Dry White Season A,"https://imsdb.com//scripts//Dry-White-Season,-A.html",right_only,Dry White Season A,,,,"https://imsdb.com//scripts//Dry-White-Season,-A.html",html
,,Duck Soup,https://imsdb.com//scripts//Duck-Soup.html,right_only,Duck Soup,,,,https://imsdb.com//scripts//Duck-Soup.html,html
,,Dumb And Dumber,https://imsdb.com//scripts//Dumb-and-Dumber.html,right_only,Dumb And Dumber,,,,https://imsdb.com//scripts//Dumb-and-Dumber.html,html
https://assets.scriptslug.com/live/pdf/scripts/dumb-money-2023.pdf?v=1729114900,Dumb Money,,,left_only,Dumb Money,,,,https://assets.scriptslug.com/live/pdf/scripts/dumb-money-2023.pdf?v=1729114900,pdf
https://assets.scriptslug.com/live/pdf/scripts/dune-1984.pdf?v=1729114900,Dune,Dune,https://imsdb.com//scripts//Dune.html,both,Dune,,,,https://assets.scriptslug.com/live/pdf/scripts/dune-1984.pdf?v=1729114900,pdf
https://assets.scriptslug.com/live/pdf/scripts/dune-2021.pdf?v=1729114900,Dune,Dune,https://imsdb.com//scripts//Dune.html,both,Dune,,,,https://assets.scriptslug.com/live/pdf/scripts/dune-2021.pdf?v=1729114900,pdf
,,Dune Part One,https://imsdb.com//scripts//Dune-Part-One.html,right_only,Dune Part One,,,,https://imsdb.com//scripts//Dune-Part-One.html,html
https://assets.scriptslug.com/live/pdf/scripts/dunkirk-2017.pdf?v=1729114900,Dunkirk,,,left_only,Dunkirk,,,,https://assets.scriptslug.com/live/pdf/scripts/dunkirk-2017.pdf?v=1729114900,pdf
https://assets.scriptslug.com/live/pdf/scripts/duplicity-2009.pdf?v=1729114900,Duplicity,,,left_only,Duplicity,,,,https://assets.scriptslug.com/live/pdf/scripts/duplicity-2009.pdf?v=1729114900,pdf
https://assets.scriptslug.com/live/pdf/scripts/dutch-1991.pdf?v=1729114900,Dutch,,,left_only,Dutch,,,,https://assets.scriptslug.com/live/pdf/scripts/dutch-1991.pdf?v=1729114900,pdf
,,Eagle Eye,https://imsdb.com//scripts//Eagle-Eye.html,right_only,Eagle Eye,,,,https://imsdb.com//scripts//Eagle-Eye.html,html
,,Eastern Promises,https://imsdb.com//scripts//Eastern-Promises.html,right_only,Eastern Promises,,,,https://imsdb.com//scripts//Eastern-Promises.html,html
https://assets.scriptslug.com/live/pdf/scripts/easy-a-2010.pdf?v=1729114900,Easy A,Easy A,https://imsdb.com//scripts//Easy-A.html,both,Easy A,,,,https://assets.scriptslug.com/live/pdf/scripts/easy-a-2010.pdf?v=1729114900,pdf
,,Ed Tv,https://imsdb.com//scripts//Ed-TV.html,right_only,Ed Tv,,,,https://imsdb.com//scripts//Ed-TV.html,html
https://assets.scriptslug.com/live/pdf/scripts/ed-wood-1994.pdf?v=1729114900,Ed Wood,Ed Wood,https://imsdb.com//scripts//Ed-Wood.html,both,Ed Wood,,,,https://assets.scriptslug.com/live/pdf/scripts/ed-wood-1994.pdf?v=1729114900,pdf
https://assets.scriptslug.com/live/pdf/scripts/eddie-the-eagle-2016.pdf?v=1729114901,Eddie The Eagle,,,left_only,Eddie The Eagle,,,,https://assets.scriptslug.com/live/pdf/scripts/eddie-the-eagle-2016.pdf?v=1729114901,pdf
https://assets.scriptslug.com/live/pdf/scripts/edge-of-tomorrow-2014.pdf?v=1729114901,Edge Of Tomorrow,,,left_only,Edge Of Tomorrow,,,,https://assets.scriptslug.com/live/pdf/scripts/edge-of-tomorrow-2014.pdf?v=1729114901,pdf
https://assets.scriptslug.com/live/pdf/scripts/edward-scissorhands-1990.pdf?v=1729114901,Edward Scissorhands,Edward Scissorhands,https://imsdb.com//scripts//Edward-Scissorhands.html,both,Edward Scissorhands,,,,https://assets.scriptslug.com/live/pdf/scripts/edward-scissorhands-1990.pdf?v=1729114901,pdf
,,Eight Legged Freaks,https://imsdb.com//scripts//Eight-Legged-Freaks.html,right_only,Eight Legged Freaks,,,,https://imsdb.com//scripts//Eight-Legged-Freaks.html,html
https://assets.scriptslug.com/live/pdf/scripts/eighth-grade-2018.pdf?v=1729114901,Eighth Grade,,,left_only,Eighth Grade,,,,https://assets.scriptslug.com/live/pdf/scripts/eighth-grade-2018.pdf?v=1729114901,pdf
,,El Mariachi,https://imsdb.com//scripts//El-Mariachi.html,right_only,El Mariachi,,,,https://imsdb.com//scripts//El-Mariachi.html,html
https://assets.scriptslug.com/live/pdf/scripts/election-1999.pdf?v=1730829431,Election,Election,https://imsdb.com//scripts//Election.html,both,Election,,,,https://assets.scriptslug.com/live/pdf/scripts/election-1999.pdf?v=1730829431,pdf
https://assets.scriptslug.com/live/pdf/scripts/elemental-2023.pdf?v=1729114901,Elemental,Elemental,https://imsdb.com//scripts//Elemental.html,both,Elemental,,,,https://assets.scriptslug.com/live/pdf/scripts/elemental-2023.pdf?v=1729114901,pdf
,,Elizabeth The Golden Age,https://imsdb.com//scripts//Elizabeth-The-Golden-Age.html,right_only,Elizabeth The Golden Age,,,,https://imsdb.com//scripts//Elizabeth-The-Golden-Age.html,html
https://assets.scriptslug.com/live/pdf/scripts/elvis-2022.pdf?v=1729114901,Elvis,Elvis,https://imsdb.com//scripts//Elvis.html,both,Elvis,,,,https://assets.scriptslug.com/live/pdf/scripts/elvis-2022.pdf?v=1729114901,pdf
https://assets.scriptslug.com/live/pdf/scripts/elysium-2013.pdf?v=1729114901,Elysium,,,left_only,Elysium,,,,https://assets.scriptslug.com/live/pdf/scripts/elysium-2013.pdf?v=1729114901,pdf
https://assets.scriptslug.com/live/pdf/scripts/emancipation-2023.pdf?v=1729114901,Emancipation,,,left_only,Emancipation,,,,https://assets.scriptslug.com/live/pdf/scripts/emancipation-2023.pdf?v=1729114901,pdf
https://assets.scriptslug.com/live/pdf/scripts/emergency-2022.pdf?v=1729114902,Emergency,,,left_only,Emergency,,,,https://assets.scriptslug.com/live/pdf/scripts/emergency-2022.pdf?v=1729114902,pdf
https://assets.scriptslug.com/live/pdf/scripts/emilia-perez-2024.pdf?v=1738463837,Emilia Pérez,,,left_only,Emilia Pérez,,,,https://assets.scriptslug.com/live/pdf/scripts/emilia-perez-2024.pdf?v=1738463837,pdf
https://assets.scriptslug.com/live/pdf/scripts/emma-2020.pdf?v=1729114902,Emma,,,left_only,Emma,,,,https://assets.scriptslug.com/live/pdf/scripts/emma-2020.pdf?v=1729114902,pdf
https://assets.scriptslug.com/live/pdf/scripts/empire-of-light-2022.pdf?v=1729114902,Empire Of Light,,,left_only,Empire Of Light,,,,https://assets.scriptslug.com/live/pdf/scripts/empire-of-light-2022.pdf?v=1729114902,pdf
https://assets.scriptslug.com/live/pdf/scripts/encanto-2021.pdf?v=1729114902,Encanto,,,left_only,Encanto,,,,https://assets.scriptslug.com/live/pdf/scripts/encanto-2021.pdf?v=1729114902,pdf
https://assets.scriptslug.com/live/pdf/scripts/encounter-2021.pdf?v=1729114902,Encounter,,,left_only,Encounter,,,,https://assets.scriptslug.com/live/pdf/scripts/encounter-2021.pdf?v=1729114902,pdf
https://assets.scriptslug.com/live/pdf/scripts/end-of-watch-2012.pdf?v=1729114902,End Of Watch,,,left_only,End Of Watch,,,,https://assets.scriptslug.com/live/pdf/scripts/end-of-watch-2012.pdf?v=1729114902,pdf
,,Enemy Of The State,https://imsdb.com//scripts//Enemy-of-the-State.html,right_only,Enemy Of The State,,,,https://imsdb.com//scripts//Enemy-of-the-State.html,html
,,Enough,https://imsdb.com//scripts//Enough.html,right_only,Enough,,,,https://imsdb.com//scripts//Enough.html,html
https://assets.scriptslug.com/live/pdf/scripts/enough-said-2013.pdf?v=1729114902,Enough Said,,,left_only,Enough Said,,,,https://assets.scriptslug.com/live/pdf/scripts/enough-said-2013.pdf?v=1729114902,pdf
,,Entrapment,https://imsdb.com//scripts//Entrapment.html,right_only,Entrapment,,,,https://imsdb.com//scripts//Entrapment.html,html
https://assets.scriptslug.com/live/pdf/scripts/equity-2016.pdf?v=1729114902,Equity,,,left_only,Equity,,,,https://assets.scriptslug.com/live/pdf/scripts/equity-2016.pdf?v=1729114902,pdf
https://assets.scriptslug.com/live/pdf/scripts/eraser-1996.pdf?v=1729114903,Eraser,,,left_only,Eraser,,,,https://assets.scriptslug.com/live/pdf/scripts/eraser-1996.pdf?v=1729114903,pdf
,,Erik The Viking,https://imsdb.com//scripts//Erik-the-Viking.html,right_only,Erik The Viking,,,,https://imsdb.com//scripts//Erik-the-Viking.html,html
https://assets.scriptslug.com/live/pdf/scripts/erin-brockovich-2000.pdf?v=1729114903,Erin Brockovich,Erin Brockovich,https://imsdb.com//scripts//Erin-Brockovich.html,both,Erin Brockovich,,,,https://assets.scriptslug.com/live/pdf/scripts/erin-brockovich-2000.pdf?v=1729114903,pdf
,,Escape From La,https://imsdb.com//scripts//Escape-From-L.A..html,right_only,Escape From La,,,,https://imsdb.com//scripts//Escape-From-L.A..html,html
,,Escape From New York,https://imsdb.com//scripts//Escape-From-New-York.html,right_only,Escape From New York,,,,https://imsdb.com//scripts//Escape-From-New-York.html,html
,,Et,https://imsdb.com//scripts//E.T..html,right_only,Et,,,,https://imsdb.com//scripts//E.T..html,html
https://assets.scriptslug.com/live/pdf/scripts/e-t-the-extra-terrestrial-1982.pdf?v=1729114900,Et The Extra Terrestrial,,,left_only,Et The Extra Terrestrial,,,,https://assets.scriptslug.com/live/pdf/scripts/e-t-the-extra-terrestrial-1982.pdf?v=1729114900,pdf
https://assets.scriptslug.com/live/pdf/scripts/eternal-sunshine-of-the-spotless-mind-2004.pdf?v=1729114903,Eternal Sunshine Of The Spotless Mind,Eternal Sunshine Of The Spotless Mind,https://imsdb.com//scripts//Eternal-Sunshine-of-the-Spotless-Mind.html,both,Eternal Sunshine Of The Spotless Mind,,,,https://assets.scriptslug.com/live/pdf/scripts/eternal-sunshine-of-the-spotless-mind-2004.pdf?v=1729114903,pdf
,,Even Cowgirls Get The Blues,https://imsdb.com//scripts//Even-Cowgirls-Get-the-Blues.html,right_only,Even Cowgirls Get The Blues,,,,https://imsdb.com//scripts//Even-Cowgirls-Get-the-Blues.html,html
https://assets.scriptslug.com/live/pdf/scripts/event-horizon-1997.pdf?v=1729114904,Event Horizon,Event Horizon,https://imsdb.com//scripts//Event-Horizon.html,both,Event Horizon,,,,https://assets.scriptslug.com/live/pdf/scripts/event-horizon-1997.pdf?v=1729114904,pdf
https://assets.scriptslug.com/live/pdf/scripts/everything-everywhere-all-at-once-2022.pdf?v=1729114904,Everything Everywhere All At Once,,,left_only,Everything Everywhere All At Once,,,,https://assets.scriptslug.com/live/pdf/scripts/everything-everywhere-all-at-once-2022.pdf?v=1729114904,pdf
https://assets.scriptslug.com/live/pdf/scripts/evil-dead-2013.pdf?v=1729114904,Evil Dead,Evil Dead,https://imsdb.com//scripts//Evil-Dead.html,both,Evil Dead,,,,https://assets.scriptslug.com/live/pdf/scripts/evil-dead-2013.pdf?v=1729114904,pdf
https://assets.scriptslug.com/live/pdf/scripts/evil-dead-ii-1987.pdf?v=1729114904,Evil Dead 2,,,left_only,Evil Dead 2,,,,https://assets.scriptslug.com/live/pdf/scripts/evil-dead-ii-1987.pdf?v=1729114904,pdf
,,Evil Dead 2 Dead By Dawn,https://imsdb.com//scripts//Evil-Dead-II-Dead-by-Dawn.html,right_only,Evil Dead 2 Dead By Dawn,,,,https://imsdb.com//scripts//Evil-Dead-II-Dead-by-Dawn.html,html
https://assets.scriptslug.com/live/pdf/scripts/evolution-2001.pdf?v=1729114905,Evolution,,,left_only,Evolution,,,,https://assets.scriptslug.com/live/pdf/scripts/evolution-2001.pdf?v=1729114905,pdf
