movie_name_conventioned,scrapping_url,scrapping_url_extension
The Super,https://assets.scriptslug.com/live/pdf/scripts/the-super-1991.pdf?v=1729115040,pdf
The Surfer King,"https://imsdb.com//scripts//Surfer-King,-The.html",html
The Sweet Hereafter,"https://imsdb.com//scripts//Sweet-Hereafter,-The.html",html
The Taking Of Pelham One Two Three,"https://imsdb.com//scripts//Taking-of-Pelham-One-Two-Three,-The.html",html
The Talented Mr Ripley,https://assets.scriptslug.com/live/pdf/scripts/the-talented-mr-ripley-1999.pdf?v=1729115040,pdf
The Teachers Lounge,https://assets.scriptslug.com/live/pdf/scripts/the-teachers-lounge-2023.pdf?v=1729115040,pdf
The Tender Bar,https://assets.scriptslug.com/live/pdf/scripts/the-tender-bar-2021.pdf?v=1729115040,pdf
The Terminator,https://assets.scriptslug.com/live/pdf/scripts/the-terminator-1984.pdf?v=1729115040,pdf
The Texas Chain Saw Massacre,https://assets.scriptslug.com/live/pdf/scripts/the-texas-chain-saw-massacre-1974.pdf?v=1729115041,pdf
The Theory Of Everything,https://assets.scriptslug.com/live/pdf/scripts/the-theory-of-everything-2015.pdf?v=1729115041,pdf
The Thin Red Line,https://assets.scriptslug.com/live/pdf/scripts/the-thin-red-line-1998.pdf?v=1729115041,pdf
The Thing,https://assets.scriptslug.com/live/pdf/scripts/the-thing-1982.pdf?v=1729115041,pdf
The Things My Father Never Taught Me,"https://imsdb.com//scripts//Things-My-Father-Never-Taught-Me,-The.html",html
The Third Man,https://assets.scriptslug.com/live/pdf/scripts/the-third-man-1949.pdf?v=1729115041,pdf
The Thomas Crown Affair,https://assets.scriptslug.com/live/pdf/scripts/the-thomas-crown-affair-1999.pdf?v=1729115041,pdf
The Three Musketeers,"https://imsdb.com//scripts//Three-Musketeers,-The.html",html
The Time Machine,"https://imsdb.com//scripts//Time-Machine,-The.html",html
The Tomorrow War,https://assets.scriptslug.com/live/pdf/scripts/the-tomorrow-war-2021.pdf?v=1729115041,pdf
The Tourist,"https://imsdb.com//scripts//Tourist,-The.html",html
The Town,https://assets.scriptslug.com/live/pdf/scripts/the-town-2010.pdf?v=1729115041,pdf
The Toy,https://assets.scriptslug.com/live/pdf/scripts/the-toy-1982.pdf?v=1729115041,pdf
The Tragedy Of Macbeth,https://assets.scriptslug.com/live/pdf/scripts/the-tragedy-of-macbeth-2021.pdf?v=1729115041,pdf
The Tree Of Life,https://assets.scriptslug.com/live/pdf/scripts/the-tree-of-life-2011.pdf?v=1729115042,pdf
The Trial Of The Chicago 7,https://assets.scriptslug.com/live/pdf/scripts/the-trial-of-the-chicago-7-2020.pdf?v=1729115042,pdf
The Truman Show,https://assets.scriptslug.com/live/pdf/scripts/the-truman-show-1998.pdf?v=1729115042,pdf
The Two Jakes,https://assets.scriptslug.com/live/pdf/scripts/the-two-jakes-1990.pdf?v=1729115042,pdf
The Two Popes,https://assets.scriptslug.com/live/pdf/scripts/the-two-popes-2019.pdf?v=1729115042,pdf
The Ugly Truth,"https://imsdb.com//scripts//Ugly-Truth,-The.html",html
The Unborn,https://assets.scriptslug.com/live/pdf/scripts/the-unborn-2009.pdf?v=1729115043,pdf
The Usual Suspects,https://assets.scriptslug.com/live/pdf/scripts/the-usual-suspects-1995.pdf?v=1729115043,pdf
The Verdict,https://assets.scriptslug.com/live/pdf/scripts/the-verdict-1982.pdf?v=1729115043,pdf
The Village,"https://imsdb.com//scripts//Village,-The.html",html
The Virgin Suicides,https://assets.scriptslug.com/live/pdf/scripts/the-virgin-suicides-1999.pdf?v=1729115043,pdf
The Visitor,"https://imsdb.com//scripts//Visitor,-The.html",html
The Warriors,https://assets.scriptslug.com/live/pdf/scripts/the-warriors-1979.pdf?v=1729115043,pdf
The Way Back,https://assets.scriptslug.com/live/pdf/scripts/the-way-back-2020.pdf?v=1729115043,pdf
The Wedding Singer,https://assets.scriptslug.com/live/pdf/scripts/the-wedding-singer-1998.pdf?v=1729115043,pdf
The Whale,https://assets.scriptslug.com/live/pdf/scripts/the-whale-2022.pdf?v=1729115044,pdf
The Whistleblower,"https://imsdb.com//scripts//Whistleblower,-The.html",html
The White Ribbon,https://assets.scriptslug.com/live/pdf/scripts/the-white-ribbon-2009.pdf?v=1729115044,pdf
The White Tiger,https://assets.scriptslug.com/live/pdf/scripts/the-white-tiger-2021.pdf?v=1729115044,pdf
The Wicker Man,https://assets.scriptslug.com/live/pdf/scripts/the-wicker-man-1973.pdf?v=1729115044,pdf
The Wife,https://assets.scriptslug.com/live/pdf/scripts/the-wife-2018.pdf?v=1729115044,pdf
The Wild Bunch,https://assets.scriptslug.com/live/pdf/scripts/the-wild-bunch-1969.pdf?v=1729115044,pdf
The Wild Robot,https://assets.scriptslug.com/live/pdf/scripts/the-wild-robot-2024.pdf?v=1738546645,pdf
The Witch,https://assets.scriptslug.com/live/pdf/scripts/the-witch-2016.pdf?v=1729115044,pdf
The Witches,https://assets.scriptslug.com/live/pdf/scripts/the-witches-1990.pdf?v=1729115044,pdf
The Wizard Of Oz,https://assets.scriptslug.com/live/pdf/scripts/the-wizard-of-oz-1939.pdf?v=1729115045,pdf
The Wolf Of Wall Street,https://assets.scriptslug.com/live/pdf/scripts/the-wolf-of-wall-street-2013.pdf?v=1729115045,pdf
The Wolverine,https://assets.scriptslug.com/live/pdf/scripts/the-wolverine-2013.pdf?v=1729115045,pdf
The Woman King,https://assets.scriptslug.com/live/pdf/scripts/the-woman-king-2022.pdf?v=1729115045,pdf
The Woodsman,"https://imsdb.com//scripts//Woodsman,-The.html",html
The World Is Not Enough,https://assets.scriptslug.com/live/pdf/scripts/the-world-is-not-enough-1999.pdf?v=1729115045,pdf
The Worlds End,https://assets.scriptslug.com/live/pdf/scripts/the-worlds-end-2013.pdf?v=1729115045,pdf
The Wrestler,"https://imsdb.com//scripts//Wrestler,-The.html",html
The X Files,https://assets.scriptslug.com/live/pdf/scripts/the-x-files-1998.pdf?v=1729115045,pdf
The X Files Fight The Future,"https://imsdb.com//scripts//X-Files-Fight-the-Future,-The.html",html
The Zone Of Interest,https://assets.scriptslug.com/live/pdf/scripts/the-zone-of-interest-2023.pdf?v=1729115047,pdf
Thelma & Louise,https://assets.scriptslug.com/live/pdf/scripts/thelma-and-louise-1991.pdf?v=1729115047,pdf
There Will Be Blood,https://assets.scriptslug.com/live/pdf/scripts/there-will-be-blood-2007.pdf?v=1729115047,pdf
Theres Something About Mary,https://imsdb.com//scripts//There's-Something-About-Mary.html,html
They,https://imsdb.com//scripts//They.html,html
They Live,https://assets.scriptslug.com/live/pdf/scripts/they-live-1988.pdf?v=1729115048,pdf
Thir13en Ghosts,https://assets.scriptslug.com/live/pdf/scripts/thir13en-ghosts-2001.pdf?v=1729115048,pdf
Thirteen,https://assets.scriptslug.com/live/pdf/scripts/thirteen-2003.pdf?v=1729115048,pdf
Thirteen Days,https://imsdb.com//scripts//Thirteen-Days.html,html
Thirteen Lives,https://assets.scriptslug.com/live/pdf/scripts/thirteen-lives-2022.pdf?v=1729115048,pdf
This Boys Life,https://assets.scriptslug.com/live/pdf/scripts/this-boys-life-1992.pdf?v=1729115048,pdf
This Is 40,https://assets.scriptslug.com/live/pdf/scripts/this-is-40-2012.pdf?v=1729115048,pdf
Thor,https://assets.scriptslug.com/live/pdf/scripts/thor-2011.pdf?v=1729115048,pdf
Thor Ragnarok,https://assets.scriptslug.com/live/pdf/scripts/thor-ragnorak-2017.pdf?v=1729115048,pdf
Thoroughbreds,https://assets.scriptslug.com/live/pdf/scripts/thoroughbreds-2018.pdf?v=1729115048,pdf
Those Who Walk Away,https://assets.scriptslug.com/live/pdf/scripts/those-who-walk-away-2022.pdf?v=1729115048,pdf
Three Billboards Outside Ebbing Missouri,https://assets.scriptslug.com/live/pdf/scripts/three-billboards-outside-ebbing-missouri-2017.pdf?v=1729115049,pdf
Three Days Of Condor,https://assets.scriptslug.com/live/pdf/scripts/three-days-of-condor-1975.pdf?v=1729115049,pdf
Three Kings,https://assets.scriptslug.com/live/pdf/scripts/three-kings-1999.pdf?v=1729115049,pdf
Three Kings (spoils Of War),https://imsdb.com//scripts//Three-Kings-(Spoils-of-War).html,html
Three Men And A Baby,https://imsdb.com//scripts//Three-Men-and-a-Baby.html,html
Three Thousand Years Of Longing,https://assets.scriptslug.com/live/pdf/scripts/three-thousand-years-of-longing-2022.pdf?v=1729115049,pdf
Thunderball,https://assets.scriptslug.com/live/pdf/scripts/thunderball-1965.pdf?v=1729115049,pdf
Thunderbirds,https://imsdb.com//scripts//Thunderbirds.html,html
Thunderheart,https://imsdb.com//scripts//Thunderheart.html,html
Thx 1138,https://assets.scriptslug.com/live/pdf/scripts/thx-1138-1971.pdf?v=1729115049,pdf
Tick Tick Boom,https://assets.scriptslug.com/live/pdf/scripts/tick-tick-boom-2021.pdf?v=1729115049,pdf
Ticker,https://imsdb.com//scripts//Ticker.html,html
Till,https://assets.scriptslug.com/live/pdf/scripts/till-2022.pdf?v=1729115049,pdf
Timber Falls,https://imsdb.com//scripts//Timber-Falls.html,html
Tin Cup,https://imsdb.com//scripts//Tin-Cup.html,html
Tin Men,https://assets.scriptslug.com/live/pdf/scripts/tin-men-1987.pdf?v=1729115049,pdf
Tinker Tailor Soldier Spy,https://assets.scriptslug.com/live/pdf/scripts/tinker-tailor-soldier-spy-2011.pdf?v=1729115049,pdf
Titanic,https://assets.scriptslug.com/live/pdf/scripts/titanic-1997.pdf?v=1729115050,pdf
Tmnt,https://imsdb.com//scripts//TMNT.html,html
To All The Boys Ive Loved Before,https://assets.scriptslug.com/live/pdf/scripts/to-all-the-boys-ive-loved-before-2018.pdf?v=1729115050,pdf
To Catch A Killer,https://assets.scriptslug.com/live/pdf/scripts/to-catch-a-killer-2023.pdf?v=1729115050,pdf
To Kill A Mockingbird,https://assets.scriptslug.com/live/pdf/scripts/to-kill-a-mockingbird-1962.pdf?v=1729115050,pdf
To Sleep With Anger,https://imsdb.com//scripts//To-Sleep-with-Anger.html,html
To Wong Foo Thanks For Everything Julie Newmar,https://assets.scriptslug.com/live/pdf/scripts/to-wong-foo-thanks-for-everything-julie-newmar-1995.pdf?v=1729115050,pdf
Tombstone,https://imsdb.com//scripts//Tombstone.html,html
Tomorrow Never Dies,https://assets.scriptslug.com/live/pdf/scripts/tomorrow-never-dies-1997.pdf?v=1729115050,pdf
Toni Erdmann,https://assets.scriptslug.com/live/pdf/scripts/toni-erdmann-2016.pdf?v=1729115050,pdf
Tootsie,https://assets.scriptslug.com/live/pdf/scripts/tootsie-1982.pdf?v=1729115050,pdf
Top Gun,https://assets.scriptslug.com/live/pdf/scripts/top-gun-1986.pdf?v=1729115050,pdf
Top Gun Maverick,https://assets.scriptslug.com/live/pdf/scripts/top-gun-maverick-2022.pdf?v=1729115051,pdf
Total Recall,https://assets.scriptslug.com/live/pdf/scripts/total-recall-1990.pdf?v=1729115051,pdf
Totem,https://assets.scriptslug.com/live/pdf/scripts/totem-2017.pdf?v=1729115051,pdf
Touch Of Evil,https://assets.scriptslug.com/live/pdf/scripts/touch-of-evil-1958.pdf?v=1729115051,pdf
Tough Guys,https://assets.scriptslug.com/live/pdf/scripts/tough-guys-1985.pdf?v=1729115051,pdf
Tower Block,https://assets.scriptslug.com/live/pdf/scripts/tower-block-2012.pdf?v=1729115051,pdf
Tower Of Terror,https://assets.scriptslug.com/live/pdf/scripts/tower-of-terror-1997.pdf?v=1729115051,pdf
Toy Story,https://assets.scriptslug.com/live/pdf/scripts/toy-story-1995.pdf?v=1729115051,pdf
Toy Story 2,https://assets.scriptslug.com/live/pdf/scripts/toy-story-2-1999.pdf?v=1729115051,pdf
Toy Story 3,https://assets.scriptslug.com/live/pdf/scripts/toy-story-3-2010.pdf?v=1729115051,pdf
Toy Story 4,https://assets.scriptslug.com/live/pdf/scripts/toy-story-4-2019.pdf?v=1729115052,pdf
Traffic,https://imsdb.com//scripts//Traffic.html,html
Training Day,https://assets.scriptslug.com/live/pdf/scripts/training-day-2001.pdf?v=1729115052,pdf
Trainspotting,https://imsdb.com//scripts//Trainspotting.html,html
Trainwreck,https://assets.scriptslug.com/live/pdf/scripts/trainwreck-2015.pdf?v=1729115052,pdf
Transcendence,https://assets.scriptslug.com/live/pdf/scripts/transcendence-2014.pdf?v=1729115052,pdf
Transformers,https://assets.scriptslug.com/live/pdf/scripts/transformers-2007.pdf?v=1729115052,pdf
Transformers The Movie,https://imsdb.com//scripts//Transformers-The-Movie.html,html
Trap Livin,https://imsdb.com//scripts//Trap-Livin'.html,html
Tremors,https://assets.scriptslug.com/live/pdf/scripts/tremors-1990.pdf?v=1729115052,pdf
Triangle Of Sadness,https://assets.scriptslug.com/live/pdf/scripts/triangle-of-sadness-2022.pdf?v=1729115052,pdf
Trick R Treat,https://assets.scriptslug.com/live/pdf/scripts/trick-r-treat-2007.pdf?v=1729115052,pdf
Tristan And Isolde,https://imsdb.com//scripts//Tristan-and-Isolde.html,html
Tron,https://imsdb.com//scripts//TRON.html,html
Tron Legacy,https://assets.scriptslug.com/live/pdf/scripts/tron-legacy-2010.pdf?v=1729115052,pdf
Tropic Thunder,https://imsdb.com//scripts//Tropic-Thunder.html,html
True Grit,https://assets.scriptslug.com/live/pdf/scripts/true-grit-2010.pdf?v=1729115053,pdf
True Lies,https://assets.scriptslug.com/live/pdf/scripts/true-lies-1994.pdf?v=1729115053,pdf
True Romance,https://assets.scriptslug.com/live/pdf/scripts/true-romance-1993.pdf?v=1729115053,pdf
Trumbo,https://assets.scriptslug.com/live/pdf/scripts/trumbo-2015.pdf?v=1729115053,pdf
Tucker And Dale Vs Evil,https://assets.scriptslug.com/live/pdf/scripts/tucker-and-dale-vs-evil-2010.pdf?v=1729115053,pdf
Tully,https://assets.scriptslug.com/live/pdf/scripts/tully-2018.pdf?v=1729115053,pdf
Tusk,https://assets.scriptslug.com/live/pdf/scripts/tusk-2014.pdf?v=1729115053,pdf
Twelve Monkeys,https://assets.scriptslug.com/live/pdf/scripts/twelve-monkeys-1995.pdf?v=1729115054,pdf
Twilight,https://assets.scriptslug.com/live/pdf/scripts/twilight-2008.pdf?v=1729115054,pdf
Twilight New Moon,https://imsdb.com//scripts//Twilight-New-Moon.html,html
Twin Peaks,https://imsdb.com//scripts//Twin-Peaks.html,html
Twin Peaks Fire Walk With Me,https://assets.scriptslug.com/live/pdf/scripts/twin-peaks-fire-walk-with-me-1992.pdf?v=1729115054,pdf
Twins,https://assets.scriptslug.com/live/pdf/scripts/twins-1988.pdf?v=1729115054,pdf
Twister,https://imsdb.com//scripts//Twister.html,html
Two For The Money,https://imsdb.com//scripts//Two-For-The-Money.html,html
Tár,https://assets.scriptslug.com/live/pdf/scripts/tar-2022.pdf?v=1729115004,pdf
U Turn,https://imsdb.com//scripts//U-Turn.html,html
Un Singe En Hiver,https://imsdb.com//scripts//Un-Singe-en-Hiver.html,html
Unbreakable,https://assets.scriptslug.com/live/pdf/scripts/unbreakable-2000.pdf?v=1729115055,pdf
Uncle Buck,https://assets.scriptslug.com/live/pdf/scripts/uncle-buck-1989.pdf?v=1729115055,pdf
Under Fire,https://imsdb.com//scripts//Under-Fire.html,html
Under Siege,https://assets.scriptslug.com/live/pdf/scripts/under-siege-1992.pdf?v=1729115055,pdf
Under The Silver Lake,https://assets.scriptslug.com/live/pdf/scripts/under-the-silver-lake-2018.pdf?v=1729115055,pdf
Underwater,https://assets.scriptslug.com/live/pdf/scripts/underwater-2020.pdf?v=1729115055,pdf
Underworld,https://assets.scriptslug.com/live/pdf/scripts/underworld-2003.pdf?v=1729115055,pdf
Unforgiven,https://assets.scriptslug.com/live/pdf/scripts/unforgiven-1992.pdf?v=1729115055,pdf
Unknown,https://imsdb.com//scripts//Unknown.html,html
Up,https://assets.scriptslug.com/live/pdf/scripts/up-2009.pdf?v=1729115055,pdf
Up In The Air,https://assets.scriptslug.com/live/pdf/scripts/up-in-the-air-2009.pdf?v=1729115056,pdf
Upgrade,https://assets.scriptslug.com/live/pdf/scripts/upgrade-2018.pdf?v=1729115056,pdf
Upstream Color,https://assets.scriptslug.com/live/pdf/scripts/upstream-color-2013.pdf?v=1729115056,pdf
Us,https://assets.scriptslug.com/live/pdf/scripts/us-2019.pdf?v=1729115056,pdf
V For Vendetta,https://assets.scriptslug.com/live/pdf/scripts/v-for-vendetta-2006.pdf?v=1729115056,pdf
Vacancy,https://assets.scriptslug.com/live/pdf/scripts/vacancy-2007.pdf?v=1729115056,pdf
Vacation,https://assets.scriptslug.com/live/pdf/scripts/vacation-2015.pdf?v=1729115056,pdf
Valkyrie,https://imsdb.com//scripts//Valkyrie.html,html
Van Helsing,https://assets.scriptslug.com/live/pdf/scripts/van-helsing-2004.pdf?v=1729115056,pdf
Vanilla Sky,https://assets.scriptslug.com/live/pdf/scripts/vanilla-sky-2001.pdf?v=1729115056,pdf
Velvet Buzzsaw,https://assets.scriptslug.com/live/pdf/scripts/velvet-buzzsaw-2019.pdf?v=1729115057,pdf
Vengeance,https://assets.scriptslug.com/live/pdf/scripts/vengeance-2022.pdf?v=1729115057,pdf
Vertigo,https://assets.scriptslug.com/live/pdf/scripts/vertigo-1985.pdf?v=1729115057,pdf
Very Bad Things,https://imsdb.com//scripts//Very-Bad-Things.html,html
Vice,https://assets.scriptslug.com/live/pdf/scripts/vice-2018.pdf?v=1729115057,pdf
Victor Frankenstein,https://assets.scriptslug.com/live/pdf/scripts/victor-frankenstein-2015.pdf?v=1729115057,pdf
Victoria & Abdul,https://assets.scriptslug.com/live/pdf/scripts/victoria-and-abdul-2017.pdf?v=1729115057,pdf
Virtuosity,https://imsdb.com//scripts//Virtuosity.html,html
Vox Lux,https://assets.scriptslug.com/live/pdf/scripts/vox-lux-2018.pdf?v=1729115057,pdf
Wadjda,https://assets.scriptslug.com/live/pdf/scripts/wadjda-2012.pdf?v=1729115057,pdf
Wag The Dog,https://imsdb.com//scripts//Wag-the-Dog.html,html
Walk Hard The Dewey Cox Story,https://assets.scriptslug.com/live/pdf/scripts/walk-hard-the-dewey-cox-story-2007.pdf?v=1729115058,pdf
Walk To Remember A,"https://imsdb.com//scripts//Walk-to-Remember,-A.html",html
Walking Tall,https://imsdb.com//scripts//Walking-Tall.html,html
Wall E,https://assets.scriptslug.com/live/pdf/scripts/wall-e-2008.pdf?v=1729115058,pdf
Wall Street,https://assets.scriptslug.com/live/pdf/scripts/wall-street-1987.pdf?v=1729115058,pdf
Wall Street Money Never Sleeps,https://imsdb.com//scripts//Wall-Street-Money-Never-Sleeps.html,html
Wanted,https://assets.scriptslug.com/live/pdf/scripts/wanted-2008.pdf?v=1729115058,pdf
War For The Planet Of The Apes,https://assets.scriptslug.com/live/pdf/scripts/war-for-the-planets-of-the-apes-2017.pdf?v=1729115058,pdf
War Horse,https://imsdb.com//scripts//War-Horse.html,html
War Of The Roses,https://assets.scriptslug.com/live/pdf/scripts/war-of-the-roses-1989.pdf?v=1729115058,pdf
War Of The Worlds,https://assets.scriptslug.com/live/pdf/scripts/war-of-the-worlds-2005.pdf?v=1729115058,pdf
Warm Springs,https://imsdb.com//scripts//Warm-Springs.html,html
Warrior,https://assets.scriptslug.com/live/pdf/scripts/warrior-2011.pdf?v=1729115059,pdf
Watchmen,https://assets.scriptslug.com/live/pdf/scripts/watchmen-2009.pdf?v=1729115059,pdf
Water For Elephants,https://imsdb.com//scripts//Water-for-Elephants.html,html
Waves,https://assets.scriptslug.com/live/pdf/scripts/waves-2019.pdf?v=1729115059,pdf
We Need To Talk About Kevin,https://assets.scriptslug.com/live/pdf/scripts/we-need-to-talk-about-kevin-2011.pdf?v=1729115059,pdf
We Own The Night,https://imsdb.com//scripts//We-Own-the-Night.html,html
Wedding Crashers,https://assets.scriptslug.com/live/pdf/scripts/wedding-crashers-2005.pdf?v=1729115059,pdf
Weird Science,https://assets.scriptslug.com/live/pdf/scripts/weird-science-1985.pdf?v=1729115059,pdf
Weird The Al Yankovic Story,https://assets.scriptslug.com/live/pdf/scripts/weird-the-al-yankovic-story-2022.pdf?v=1729115060,pdf
Were No Angels,https://assets.scriptslug.com/live/pdf/scripts/were-no-angels-1989.pdf?v=1729115060,pdf
Wes Cravens New Nightmare,https://assets.scriptslug.com/live/pdf/scripts/new-nightmare-1994.pdf?v=1729114961,pdf
